utt_id,child_id,session_id,utterance,utterance_clean,word_count,morph_count,utt_syllables_basic,utt_syllables_lenient,utt_syllables_strictY,utt_syllables_le,n_alpha_words,source_group,file,line_no
21297,Lily,22,"floating floating through the air , falling falling everywhere . 2329246_2334318",floating floating through the air falling falling everywhere.,8,10,15,16,14,15,8,,Lily/011022.cha,4131
21298,Lily,22,and rooftops grow lighter and lighter . 2334318_2340808,and rooftops grow lighter and lighter.,6,6,9,9,9,9,6,,Lily/011022.cha,4134
21299,Lily,22,it's snowing said the boy with the dog .,it's snowing said the boy with the dog.,8,10,9,9,9,9,8,,Lily/011022.cha,4137
21300,Lily,22,the rooftops are white . 2340808_2343703,the rooftops are white.,4,4,5,6,5,5,4,,Lily/011022.cha,4140
21301,Lily,22,the whole city is white . 2343703_2346428,the whole city is white.,5,5,6,8,6,6,5,,Lily/011022.cha,4143
21302,Lily,22,snow said the boy .,snow said the boy.,4,5,4,4,4,4,4,,Lily/011022.cha,4146
21303,Lily,22,another book ?,another book?,2,2,4,4,4,4,2,,Lily/011022.cha,4154
21304,Lily,22,do you want Mommy to get a book ?,do you want Mommy to get a book?,8,8,9,9,9,9,8,,Lily/011022.cha,4157
21305,Lily,22,(o)kay .,kay.,1,1,1,1,1,1,1,,Lily/011022.cha,4165
21306,Lily,22,you want another piece of doughnut .,you want another piece of doughnut.,6,6,9,10,9,9,6,,Lily/011022.cha,4173
21307,Lily,22,that is coffee .,that is coffee.,3,3,3,4,3,3,3,,Lily/011022.cha,4186
21308,Lily,22,right .,right.,1,1,1,1,1,1,1,,Lily/011022.cha,4189
21309,Lily,22,"it is Mommy's coffee , you're right .",it is Mommy's coffee you're right.,6,9,7,9,6,7,6,,Lily/011022.cha,4197
21310,Lily,22,are there riddles on the coffee ? 2367296_2369510,are there riddles on the coffee?,6,6,7,9,7,7,6,,Lily/011022.cha,4205
21311,Lily,22,"no , what's on the coffee cup ?",no what's on the coffee cup?,6,8,6,7,6,6,6,,Lily/011022.cha,4213
21312,Lily,22,what do you see ?,what do you see?,4,4,4,4,4,4,4,,Lily/011022.cha,4219
21313,Lily,22,do you see letters ?,do you see letters?,4,4,5,5,5,5,4,,Lily/011022.cha,4225
21314,Lily,22,"oh letters , oh there are letters on the cup sweetie .",oh letters oh there are letters on the cup sweetie.,10,11,12,14,12,12,10,,Lily/011022.cha,4233
21315,Lily,22,do you see any letters that you know ? 2380151_2381878,do you see any letters that you know?,8,8,9,9,9,9,8,,Lily/011022.cha,4236
21316,Lily,22,"do you see an o@l , xxx +//.",do you see an.,4,7,4,4,4,4,4,,Lily/011022.cha,4244
21317,Lily,22,"that is an o@l , good job .",that is an good job.,5,7,5,5,5,5,5,,Lily/011022.cha,4257
21318,Lily,22,"an o@l is a circle , very good .",an is a circle very good.,6,8,7,8,7,8,6,,Lily/011022.cha,4260
21319,Lily,22,"and a d@l , that's right .",and a that's right.,4,7,4,4,4,4,4,,Lily/011022.cha,4268
21320,Lily,22,good job honey .,good job honey.,3,3,4,4,5,4,3,,Lily/011022.cha,4273
21321,Lily,22,"another book , okay , you deserve it .",another book okay you deserve it.,6,8,10,11,11,10,6,,Lily/011022.cha,4281
21322,Lily,22,do you want Daddy to go get a book ? 2404295_2407296,do you want Daddy to go get a book?,9,9,10,10,10,10,9,,Lily/011022.cha,4284
21323,Lily,22,oh Daddy'll [: Daddy will] get you a little piece of doughnut too . 2411178_2414581,oh Daddy'll get you a little piece of doughnut too.,10,11,12,14,11,13,10,,Lily/011022.cha,4311
21324,Lily,22,that was great .,that was great.,3,4,3,3,3,3,3,,Lily/011022.cha,4314
21325,Lily,22,an o@l is a circle . 2414581_2416575,an is a circle.,4,5,4,5,4,5,4,,Lily/011022.cha,4317
21326,Lily,22,and that is a d@l . 2416575_2418178,and that is a.,4,5,4,4,4,4,4,,Lily/011022.cha,4320
21327,Lily,22,who's smart ?,who's smart?,2,3,2,2,2,2,2,,Lily/011022.cha,4326
21328,Lily,22,Lily .,Lily.,1,1,2,2,2,2,1,,Lily/011022.cha,4334
21329,Lily,22,you know what ? 2422541_2424576,you know what?,3,3,3,3,3,3,3,,Lily/011022.cha,4337
21330,Lily,22,Lily also has a dirty face .,Lily also has a dirty face.,6,6,9,10,9,9,6,,Lily/011022.cha,4340
21331,Lily,22,oh no .,oh no.,2,2,2,2,2,2,2,,Lily/011022.cha,4348
21332,Lily,22,oh yeah .,oh yeah.,2,2,2,2,2,2,2,,Lily/011022.cha,4354
21333,Lily,22,can you xxx +/.,can you.,2,3,2,2,2,2,2,,Lily/011022.cha,4357
21334,Lily,22,xxx can you say no dirty schmutz@s:yid . 2429636_2431368,can you say no dirty.,5,6,6,6,6,6,5,,Lily/011022.cha,4363
21335,Lily,22,do you want to read either one of these ?,do you want to read either one of these?,9,9,10,11,10,10,9,,Lily/011022.cha,4372
21336,Lily,22,you don't want to read bread and jam for Francis ?,you don't want to read bread and jam for Francis?,10,11,11,11,11,11,10,,Lily/011022.cha,4380
21337,Lily,22,"alright , Mommy'll [: Mommy will] get another one .",alright Mommy'll get another one.,5,7,9,9,8,9,5,,Lily/011022.cha,4387
21338,Lily,22,"don't you worry sweetie , Mommy'll [: Mommy will] get you a new book .",don't you worry sweetie Mommy'll get you a new book.,10,13,12,13,11,12,10,,Lily/011022.cha,4397
21339,Lily,22,"a new book , okay .",a new book okay.,4,5,5,5,6,5,4,,Lily/011022.cha,4405
21340,Lily,22,and Daddy will get you a piece of doughnut .,and Daddy will get you a piece of doughnut.,9,9,11,12,11,11,9,,Lily/011022.cha,4413
21341,Lily,22,let's see here . 2456346_2460685,let's see here.,3,4,3,4,3,3,3,,Lily/011022.cha,4421
21342,Lily,22,"do do do , do do do .",do do do do do do.,6,7,6,6,6,6,6,,Lily/011022.cha,4442
21343,Lily,22,"yeah , so just say can I take a message . 2508766_2510461",yeah so just say can I take a message.,9,10,10,12,10,10,9,,Lily/011022.cha,4491
21344,Lily,22,yeah . 2516791_2521208,yeah.,1,1,1,1,1,1,1,,Lily/011022.cha,4506
21345,Lily,22,you wanna read Corduroy at the zoo ?,you wanna read Corduroy at the zoo?,7,8,10,10,11,10,7,,Lily/011022.cha,4512
21346,Lily,22,okay .,okay.,1,1,2,2,3,2,1,,Lily/011022.cha,4520
21347,Lily,22,can you say yes please . 2522901_2525110,can you say yes please.,5,5,5,6,5,5,5,,Lily/011022.cha,4523
21348,Lily,22,it is a sunny day and Corduroy and his friends are at the zoo .,it is a sunny day and Corduroy and his friends are at the zoo.,14,14,17,17,18,17,14,,Lily/011022.cha,4531
21349,Lily,22,"they buy their tickets and get a map , but where should they go first ? 2531021_2535186",they buy their tickets and get a map but where should they go first?,14,15,15,16,17,15,14,,Lily/011022.cha,4534
21350,Lily,22,what do you see ? 2535186_2537795,what do you see?,4,4,4,4,4,4,4,,Lily/011022.cha,4537
21351,Lily,22,"hm: , who's eating ice cream ? 2539520_2542326",hm who's eating ice cream?,5,7,6,6,6,6,5,,Lily/011022.cha,4545
21352,Lily,22,you think they should go get ice cream first ? 2542326_2545261,you think they should go get ice cream first?,9,9,9,9,10,9,9,,Lily/011022.cha,4548
21353,Lily,22,oh my gosh .,oh my gosh.,3,3,3,3,3,3,3,,Lily/011022.cha,4556
21354,Lily,22,"ooh , he puppy's [: puppy is] blowing up balloons . 2547456_2550495",ooh he puppy's blowing up balloons.,6,8,9,9,8,9,6,,Lily/011022.cha,4559
21355,Lily,22,oh_boy .,oh_boy.,2,1,2,2,2,2,2,,Lily/011022.cha,4565
21356,Lily,22,and look the (.) bunny's [: bunny is] reading a map .,and look the bunny's reading a map.,7,8,9,9,8,9,7,,Lily/011022.cha,4580
21357,Lily,22,who else likes to read maps ? 2559231_2560945,who else likes to read maps?,6,6,7,8,7,7,6,,Lily/011022.cha,4583
21358,Lily,22,who xxx who carries a map in her backpack ? 2560945_2564786,who who carries a map in her backpack?,8,8,10,10,10,10,8,,Lily/011022.cha,4586
21359,Lily,22,does Dora carry a map in her backpack ? 2567093_2570143,does Dora carry a map in her backpack?,8,8,11,11,11,11,8,,Lily/011022.cha,4592
21360,Lily,22,yes . 2571175_2572158,yes.,1,1,1,1,1,1,1,,Lily/011022.cha,4600
21361,Lily,22,puppy . 2573261_2574528,puppy.,1,1,2,2,2,2,1,,Lily/011022.cha,4608
21362,Lily,22,there was an article in Time a couple weeks ago about the best tv shoes for toddlers . 2574528_2579351,there was an article in Time a couple weeks ago about the best tv shoes for toddlers.,17,19,20,24,20,22,17,,Lily/011022.cha,4611
21363,Lily,22,apparently like the best one or one of the best ones is Dora the explorer .,apparently like the best one or one of the best ones is Dora the explorer.,15,17,22,23,22,22,15,,Lily/011022.cha,4614
21364,Lily,22,yeah he's eating ice cream .,yeah he's eating ice cream.,5,6,6,6,6,6,5,,Lily/011022.cha,4630
21365,Lily,22,so she never gets to see it (be)cause it's on from eleven to twelve . 2586665_2590365,so she never gets to see it cause it's on from eleven to twelve.,14,15,17,19,17,17,14,,Lily/011022.cha,4633
21366,Lily,22,"and she , usually , her hour of tv is like seven to eight . 2590365_2594700",and she usually her hour of tv is like seven to eight.,12,14,15,16,15,15,12,,Lily/011022.cha,4636
21367,Lily,22,or six thirty to seven thirty in the morning when I'm taking a shower and stuff .,or six thirty to seven thirty in the morning when I'm taking a shower and stuff.,16,18,22,22,22,22,16,,Lily/011022.cha,4639
21368,Lily,22,"wombat , you're right . 2597790_2599810",wombat you're right.,3,5,4,5,4,4,3,,Lily/011022.cha,4647
21369,Lily,22,"so , but we stayed in yesterday because_of the snow so she gotta see yesterday's , it's very exciting .",so but we stayed in yesterday because_of the snow so she gotta see yesterday's it's very exciting.,18,24,27,28,29,27,18,,Lily/011022.cha,4650
21370,Lily,22,"and Dora xxx carries xxx wears a backpack , a purple backpack . 2604875_2612168",and Dora carries wears a backpack a purple backpack.,9,10,13,14,13,14,9,,Lily/011022.cha,4658
21371,Lily,22,and carries a map and they go and find different things .,and carries a map and they go and find different things.,11,11,14,14,15,14,11,,Lily/011022.cha,4664
21372,Lily,22,who else +//. 2612168_2614158,who else.,2,3,2,3,2,2,2,,Lily/011022.cha,4667
21373,Lily,22,who's Dora's friend ?,who's Dora's friend?,3,5,4,4,4,4,3,,Lily/011022.cha,4670
21374,Lily,22,the map . 2615220_2617476,the map.,2,2,2,2,2,2,2,,Lily/011022.cha,4678
21375,Lily,22,and who else is her friend ?,and who else is her friend?,6,6,6,7,6,6,6,,Lily/011022.cha,4681
21376,Lily,22,the backpack . 2619171_2620590,the backpack.,2,2,3,3,3,3,2,,Lily/011022.cha,4689
21377,Lily,22,"and does she have a little , &-um monkey friend ? 2620590_2623093",and does she have a little um monkey friend?,9,9,10,12,11,11,9,,Lily/011022.cha,4694
21378,Lily,22,what's xxx her monkey friend's name ?,what's her monkey friend's name?,5,7,6,7,7,6,5,,Lily/011022.cha,4702
21379,Lily,22,isn't it Boots ? 2627015_2628060,isn't it Boots?,3,4,3,3,3,3,3,,Lily/011022.cha,4708
21380,Lily,22,yes .,yes.,1,1,1,1,1,1,1,,Lily/011022.cha,4716
21381,Lily,22,and xxx and what_about the fox ? 2629386_2632155,and and what_about the fox?,6,5,7,7,7,7,6,,Lily/011022.cha,4719
21382,Lily,22,what's the fox's name ?,what's the fox's name?,4,6,4,5,4,4,4,,Lily/011022.cha,4722
21383,Lily,22,"the little orange fox , with the mask . 2633916_2636551",the little orange fox with the mask.,7,8,8,10,8,9,7,,Lily/011022.cha,4728
21384,Lily,22,"(re)member you eat the little fruit snacks , the orange fruit snacks , what's the fox's name ? 2639088_2643475",member you eat the little fruit snacks the orange fruit snacks what's the fox's name?,15,19,17,20,17,18,15,,Lily/011022.cha,4734
21385,Lily,22,Swiper ? 2646108_2647410,Swiper?,1,1,2,2,2,2,1,,Lily/011022.cha,4740
21386,Lily,22,and what do you say to Swiper ? 2648608_2650861,and what do you say to Swiper?,7,7,8,8,8,8,7,,Lily/011022.cha,4748
21387,Lily,22,do you say Swiper no swiping .,do you say Swiper no swiping.,6,7,8,8,8,8,6,,Lily/011022.cha,4754
21388,Lily,22,Swiper no swiping .,Swiper no swiping.,3,4,5,5,5,5,3,,Lily/011022.cha,4763
21389,Lily,22,that's silly .,that's silly.,2,3,3,3,3,3,2,,Lily/011022.cha,4771
21390,Lily,22,can you say Swiper no swiping .,can you say Swiper no swiping.,6,7,8,8,8,8,6,,Lily/011022.cha,4779
21391,Lily,22,"that is a parrot , you're right .",that is a parrot you're right.,6,8,7,8,7,7,6,,Lily/011022.cha,4787
21392,Lily,22,I'll say what I wanna say Mommy . 2668818_2671445,I'll say what I wanna say Mommy.,7,9,9,9,9,9,7,,Lily/011022.cha,4790
21393,Lily,22,what's that ? 2671445_2673551,what's that?,2,3,2,2,2,2,2,,Lily/011022.cha,4793
21394,Lily,22,what's that ?,what's that?,2,3,2,2,2,2,2,,Lily/011022.cha,4799
21395,Lily,22,oh my god the dede@c drives me cra:zy .,oh my god the dede drives me cra:zy.,9,8,10,11,10,10,9,,Lily/011022.cha,4802
21396,Lily,22,that's a snake .,that's a snake.,3,4,3,4,3,3,3,,Lily/011022.cha,4810
21397,Lily,22,"she , that , it's funny (be)cause +...",she that it's funny cause.,5,9,6,7,6,6,5,,Lily/011022.cha,4822
21398,Lily,22,and sometimes when she says it she says it for the most obvious things that you know she knows full well and she's just like not listening to you .,and sometimes when she says it she says it for the most obvious things that you know she knows full well and she's just like not listening to you.,29,30,35,36,35,35,29,,Lily/011022.cha,4825
21399,Lily,22,exactly .,exactly.,1,1,3,3,3,3,1,,Lily/011022.cha,4837
21400,Lily,22,what's that ?,what's that?,2,3,2,2,2,2,2,,Lily/011022.cha,4844
21401,Lily,22,what is that ? 2699043_2699908,what is that?,3,3,3,3,3,3,3,,Lily/011022.cha,4852
21402,Lily,22,a turtle . 2702478_2708245,a turtle.,2,2,2,3,2,3,2,,Lily/011022.cha,4860
21403,Lily,22,xxx what are those pink birds ? 2708245_2710541,what are those pink birds?,5,5,5,6,5,5,5,,Lily/011022.cha,4863
21404,Lily,22,"what kind of birds are those , you just told me this morning ? 2714148_2716723",what kind of birds are those you just told me this morning?,12,15,13,14,13,13,12,,Lily/011022.cha,4873
21405,Lily,22,"remember , big bird was dancing with these birds on sesame street this morning ? 2717921_2722126",remember big bird was dancing with these birds on sesame street this morning?,13,16,18,20,18,18,13,,Lily/011022.cha,4881
21406,Lily,22,what are those called ? 2722126_2723743,what are those called?,4,5,5,6,5,5,4,,Lily/011022.cha,4884
21407,Lily,22,are they crows ? 2725320_2727881,are they crows?,3,3,3,3,4,3,3,,Lily/011022.cha,4890
21408,Lily,22,no .,no.,1,1,1,1,1,1,1,,Lily/011022.cha,4898
21409,Lily,22,are they sparrows ? 2730566_2731886,are they sparrows?,3,3,4,4,5,4,3,,Lily/011022.cha,4901
21410,Lily,22,"no , what are they , those big pink birds with the skinny legs ?",no what are they those big pink birds with the skinny legs?,12,14,13,14,14,13,12,,Lily/011022.cha,4909
21411,Lily,22,are they +...,are they.,2,3,2,2,3,2,2,,Lily/011022.cha,4915
21412,Lily,22,flamingos ? 2740560_2743783,flamingos?,1,1,3,3,3,3,1,,Lily/011022.cha,4921
21413,Lily,22,"yes , can you say flamingos ?",yes can you say flamingos?,5,6,7,7,7,7,5,,Lily/011022.cha,4929
21414,Lily,22,"it's funny , can you say flamingo ? 2749543_2751463",it's funny can you say flamingo?,6,8,9,9,9,9,6,,Lily/011022.cha,4938
21415,Lily,22,it's a funny bird ?,it's a funny bird?,4,5,5,5,5,5,4,,Lily/011022.cha,4946
21416,Lily,22,can you say flamingo honey ?,can you say flamingo honey?,5,5,8,8,9,8,5,,Lily/011022.cha,4954
21417,Lily,22,honey ?,honey?,1,1,2,2,3,2,1,,Lily/011022.cha,4960
21418,Lily,22,she's clamming up on the flamingo ?,she's clamming up on the flamingo?,6,7,9,9,9,9,6,,Lily/011022.cha,4966
21419,Lily,22,"she just told us this morning , we were , she was watching sesame street this morning , and she goes oh , that's flamingo . 2762621_2767581",she just told us this morning we were she was watching sesame street this morning and she goes oh that's flamingo.,21,31,27,29,27,27,21,,Lily/011022.cha,4969
21420,Lily,22,"and then , I just said , there was flamingos in the book and I just said what's that , dede@c . 2767581_2771485",and then I just said there was flamingos in the book and I just said what's that dede.,18,25,20,22,20,20,18,,Lily/011022.cha,4972
21421,Lily,22,"oh , boy , what's , the what's the puppy doing ?",oh boy what's the what's the puppy doing?,8,13,9,9,9,9,8,,Lily/011022.cha,4979
21422,Lily,22,he's eating ice cream .,he's eating ice cream.,4,5,5,5,5,5,4,,Lily/011022.cha,4987
21423,Lily,22,and there's the mouse .,and there's the mouse.,4,5,5,6,5,5,4,,Lily/011022.cha,4995
21424,Lily,22,mouse is going down the slide ? 2789713_2791621,mouse is going down the slide?,6,6,6,8,6,6,6,,Lily/011022.cha,5003
21425,Lily,22,"is a , what's , who's mouse sitting on ? 2791621_2794255",is a what's who's mouse sitting on?,7,11,8,9,8,8,7,,Lily/011022.cha,5006
21426,Lily,22,who's this big animal here ? 2796556_2798983,who's this big animal here?,5,6,7,8,7,7,5,,Lily/011022.cha,5012
21427,Lily,22,okay . 2802500_2803386,okay.,1,1,2,2,3,2,1,,Lily/011022.cha,5021
21428,Lily,22,yep [: yes] he has a big trunk . 2805050_2806850,yep he has a big trunk.,6,6,6,6,6,6,6,,Lily/011022.cha,5027
21429,Lily,22,what is that animal ? 2808316_2810483,what is that animal?,4,4,6,6,6,6,4,,Lily/011022.cha,5033
21430,Lily,22,oh you know that sweetie pie .,oh you know that sweetie pie.,6,6,6,7,6,6,6,,Lily/011022.cha,5039
21431,Lily,22,Corduroy !,Corduroy!,1,1,3,3,4,3,1,,Lily/011022.cha,5045
21432,Lily,22,"I know , Corduroy +//.",I know Corduroy.,3,5,5,5,6,5,3,,Lily/011022.cha,5051
21433,Lily,22,"hold on tight Corduroy , watch out for your peanuts !",hold on tight Corduroy watch out for your peanuts!,9,10,12,12,13,12,9,,Lily/011022.cha,5057
21434,Lily,22,he has peanuts .,he has peanuts.,3,3,4,4,4,4,3,,Lily/011022.cha,5063
21435,Lily,22,the end . 2828731_2830056,the end.,2,2,2,2,2,2,2,,Lily/011022.cha,5071
21436,Lily,22,the end .,the end.,2,2,2,2,2,2,2,,Lily/011022.cha,5079
21437,Lily,22,the end . 2833360_2834976,the end.,2,2,2,2,2,2,2,,Lily/011022.cha,5087
21438,Lily,22,do you wanna look at your truck book ? 2834976_2838778,do you wanna look at your truck book?,8,9,9,9,9,9,8,,Lily/011022.cha,5090
21439,Lily,22,oh you wanna read the puppy book ?,oh you wanna read the puppy book?,7,8,9,9,9,9,7,,Lily/011022.cha,5098
21440,Lily,22,fi:nd the puppy . 2841581_2843130,fi:nd the puppy.,4,3,5,5,5,5,4,,Lily/011022.cha,5106
21441,Lily,22,here is puppy in his bed . 2843130_2847515,here is puppy in his bed.,6,6,7,8,7,7,6,,Lily/011022.cha,5109
21442,Lily,22,now he's ready to be fed .,now he's ready to be fed.,6,8,7,7,7,7,6,,Lily/011022.cha,5112
21443,Lily,22,xxx there he is .,there he is.,3,3,3,4,3,3,3,,Lily/011022.cha,5115
21444,Lily,22,he's under the high chair . 2850771_2852690,he's under the high chair.,5,6,6,6,6,6,5,,Lily/011022.cha,5129
21445,Lily,22,excuse me .,excuse me.,2,2,3,4,3,3,2,,Lily/011022.cha,5132
21446,Lily,22,xxx excuse me . 2852690_2854746,excuse me.,2,2,3,4,3,3,2,,Lily/011022.cha,5135
